1643711738.100, 4.074, 2.1000
1643711740.200, 4.072, 2.1000
1643711742.300, 4.070, 2.1000
1643711744.400, 4.068, 2.1000
1643711746.500, 4.066, 2.1000
1643711748.600, 4.064, 2.1000
1643711750.700, 4.062, 2.1000
1643711752.800, 4.060, 2.1000
1643711754.900, 4.058, 2.1000
1643711757.000, 4.056, 2.1000
1643711759.100, 4.054, 2.1000
1643711761.200, 4.052, 2.1000
1643711763.300, 4.050, 2.1000
1643711765.400, 4.048, 2.1000
1643711767.500, 4.046, 2.1000
1643711769.600, 4.044, 2.1000
1643711771.700, 4.042, 2.1000
1643711773.800, 4.040, 2.1000
1643711775.900, 4.038, 2.1000
1643711778.000, 4.036, 2.1000
1643711780.100, 4.034, 2.1000
1643711782.200, 4.032, 2.1000
1643711784.300, 4.030, 2.1000
1643711786.400, 4.028, 2.1000
1643711788.500, 4.026, 2.1000
1643711790.600, 4.024, 2.1000
1643711792.700, 4.022, 2.1000
1643711794.800, 4.020, 2.1000
1643711796.900, 4.018, 2.1000
1643711799.000, 4.016, 2.1000
1643711801.100, 4.014, 2.1000
1643711803.200, 4.012, 2.1000
1643711805.300, 4.010, 2.1000
1643711807.400, 4.008, 2.1000
1643711809.500, 4.006, 2.1000
1643711811.600, 4.004, 2.1000
1643711813.700, 4.002, 2.1000
1643711815.800, 4.000, 2.1000
1643711817.900, 3.998, 2.1000
1643711820.000, 3.996, 2.1000
1643711822.100, 3.994, 2.1000
1643711824.200, 3.992, 2.1000
1643711826.300, 3.990, 2.1000
1643711828.400, 3.988, 2.1000
1643711830.500, 3.986, 2.1000
1643711832.600, 3.984, 2.1000
1643711834.700, 3.982, 2.1000
1643711836.800, 3.980, 2.1000
1643711838.900, 3.978, 2.1000
1643711841.000, 3.976, 2.1000
1643711843.100, 3.974, 2.1000
1643711845.200, 3.972, 2.1000
1643711847.300, 3.970, 2.1000
1643711849.400, 3.968, 2.1000
1643711851.500, 3.966, 2.1000
1643711853.600, 3.964, 2.1000
1643711855.700, 3.962, 2.1000
1643711857.800, 3.960, 2.1000
1643711859.900, 3.960, 2.1000
1643711862.000, 3.962, 2.1000
1643711864.100, 3.964, 2.1000
1643711866.200, 3.966, 2.1000
1643711868.300, 3.968, 2.1000
1643711870.400, 3.970, 2.1000
1643711872.500, 3.972, 2.1000
1643711874.600, 3.974, 2.1000
1643711876.700, 3.976, 2.1000
1643711878.800, 3.978, 2.1000
1643711880.900, 3.980, 2.1000
1643711883.000, 3.982, 2.1000
1643711885.100, 3.984, 2.1000
1643711887.200, 3.986, 2.1000
1643711889.300, 3.988, 2.1000
1643711891.400, 3.990, 2.1000
1643711893.500, 3.992, 2.1000
1643711895.600, 3.994, 2.1000
1643711897.700, 3.996, 2.1000
1643711899.800, 3.998, 2.1000
1643711901.900, 4.000, 2.1000
1643711904.000, 4.002, 2.1000
1643711906.100, 4.004, 2.1000
1643711908.200, 4.006, 2.1000
1643711910.300, 4.008, 2.1000
1643711912.400, 4.010, 2.1000
1643711914.500, 4.012, 2.1000
1643711916.600, 4.014, 2.1000
1643711918.700, 4.016, 2.1000
1643711920.800, 4.018, 2.1000
1643711922.900, 4.020, 2.1000
1643711925.000, 4.022, 2.1000
1643711927.100, 4.024, 2.1000
1643711929.200, 4.026, 2.1000
1643711931.300, 4.028, 2.1000
1643711933.400, 4.030, 2.1000
1643711935.500, 4.032, 2.1000
1643711937.600, 4.034, 2.1000
1643711939.700, 4.036, 2.1000
1643711941.800, 4.038, 2.1000
1643711943.900, 4.040, 2.1000
1643711946.000, 4.042, 2.1000
1643711948.100, 4.044, 2.1000
1643711950.200, 4.046, 2.1000
1643711952.300, 4.048, 2.1000
1643711954.400, 4.050, 2.1000
1643711956.500, 4.052, 2.1000
1643711958.600, 4.054, 2.1000
1643711960.700, 4.056, 2.1000
1643711962.800, 4.058, 2.1000
1643711964.900, 4.060, 2.1000
1643711967.000, 4.062, 2.1000
1643711969.100, 4.064, 2.1000
1643711971.200, 4.066, 2.1000
1643711973.300, 4.068, 2.1000
1643711975.400, 4.070, 2.1000
1643711977.500, 4.072, 2.1000
1643711979.600, 4.074, 2.1000
1643711981.700, 4.076, 2.1000
1643711983.800, 4.078, 2.1000
1643711985.900, 4.080, 2.1000
1643711988.000, 4.082, 2.1000
1643711990.100, 4.084, 2.1000
1643711992.200, 4.086, 2.1000
1643711994.300, 4.088, 2.1000
1643711996.400, 4.090, 2.1000
1643711998.500, 4.092, 2.1000
1643712000.600, 4.094, 2.1000
1643712002.700, 4.096, 2.1000
1643712004.800, 4.098, 2.1000
1643712006.900, 4.100, 2.1000
1643712009.000, 4.102, 2.1000
1643712011.100, 4.104, 2.1000
1643712013.200, 4.106, 2.1000
1643712015.300, 4.108, 2.1000
1643712017.400, 4.110, 2.1000
1643712019.500, 4.112, 2.1000
1643712021.600, 4.114, 2.1000
1643712023.700, 4.116, 2.1000
1643712025.800, 4.118, 2.1000
1643712027.900, 4.120, 2.1000
1643712030.000, 4.122, 2.1000
1643712032.100, 4.124, 2.1000
1643712034.200, 4.126, 2.1000
1643712036.300, 4.128, 2.1000
1643712038.400, 4.130, 2.1000
1643712040.500, 4.132, 2.1000
1643712042.600, 4.134, 2.1000
1643712044.700, 4.136, 2.1000
1643712046.800, 4.138, 2.1000
1643712048.900, 4.140, 2.1000
1643712051.000, 4.142, 2.1000
1643712053.100, 4.144, 2.1000
1643712055.200, 4.146, 2.1000
1643712057.300, 4.148, 2.1000
1643712059.400, 4.150, 2.1000
1643712061.500, 4.152, 2.1000
1643712063.600, 4.154, 2.1000
1643712065.700, 4.156, 2.1000
1643712067.800, 4.158, 2.1000
1643712069.900, 4.160, 2.1000
1643712072.000, 4.162, 2.1000
1643712074.100, 4.164, 2.1000
1643712076.200, 4.166, 2.1000
1643712078.300, 4.168, 2.1000
1643712080.400, 4.170, 2.1000
1643712082.500, 4.172, 2.1000
1643712084.600, 4.174, 2.1000
1643712086.700, 4.176, 2.1000
1643712088.800, 4.178, 2.1000
1643712090.900, 4.180, 2.1000
1643712093.000, 4.182, 2.1000
1643712095.100, 4.184, 2.1000
1643712097.200, 4.186, 2.1000
1643712099.300, 4.188, 2.1000
1643712101.400, 4.190, 2.1000
1643712103.500, 4.192, 2.1000
1643712105.600, 4.194, 2.1000
1643712107.700, 4.196, 2.1000
1643712109.800, 4.198, 2.1000
1643712111.900, 4.200, 2.1000
1643712114.000, 4.202, 2.1000
1643712116.100, 4.204, 2.1000
1643712118.200, 4.206, 2.1000
1643712120.300, 4.208, 2.1000
1643712122.400, 4.210, 2.1000
1643712124.500, 4.212, 2.1000
1643712126.600, 4.214, 2.1000
1643712128.700, 4.216, 2.1000
1643712130.800, 4.218, 2.1000
1643712132.900, 4.220, 2.1000
1643712135.000, 4.222, 2.1000
1643712137.100, 4.224, 2.1000
1643712139.200, 4.226, 2.1000
1643712141.300, 4.228, 2.1000
1643712143.400, 4.230, 2.1000
1643712145.500, 4.232, 2.1000
1643712147.600, 4.234, 2.1000
1643712149.700, 4.236, 2.1000
1643712151.800, 4.238, 2.1000
1643712153.900, 4.240, 2.1000
1643712156.000, 4.242, 2.1000
1643712158.100, 4.244, 2.1000
1643712160.200, 4.246, 2.1000
1643712162.300, 4.248, 2.1000
1643712164.400, 4.250, 2.1000
1643712166.500, 4.252, 2.1000
1643712168.600, 4.254, 2.1000
1643712170.700, 4.256, 2.1000
1643712172.800, 4.258, 2.1000
1643712174.900, 4.260, 2.1000
1643712177.000, 4.262, 2.1000
1643712179.100, 4.264, 2.1000
1643712181.200, 4.266, 2.1000
1643712183.300, 4.268, 2.1000
1643712185.400, 4.270, 2.1000
1643712187.500, 4.272, 2.1000
1643712189.600, 4.274, 2.1000
1643712191.700, 4.276, 2.1000
1643712193.800, 4.278, 2.1000
1643712195.900, 4.280, 2.1000
1643712198.000, 4.282, 2.1000
1643712200.100, 4.284, 2.1000
1643712202.200, 4.286, 2.1000
1643712204.300, 4.288, 2.1000
1643712206.400, 4.290, 2.1000
1643712208.500, 4.292, 2.1000
1643712210.600, 4.294, 2.1000
1643712212.700, 4.296, 2.1000
1643712214.800, 4.298, 2.1000
1643712216.900, 4.300, 2.1000
1643712219.000, 4.302, 2.1000
1643712221.100, 4.304, 2.1000
1643712223.200, 4.306, 2.1000
1643712225.300, 4.308, 2.1000
1643712227.400, 4.310, 2.1000
1643712229.500, 4.312, 2.1000
1643712231.600, 4.314, 2.1000
1643712233.700, 4.316, 2.1000
1643712235.800, 4.318, 2.1000
1643712237.900, 4.320, 2.1000
1643712240.000, 4.322, 2.1000
1643712242.100, 4.324, 2.1000
1643712244.200, 4.326, 2.1000
1643712246.300, 4.328, 2.1000
1643712248.400, 4.330, 2.1000
1643712250.500, 4.332, 2.1000
1643712252.600, 4.334, 2.1000
1643712254.700, 4.336, 2.1000
1643712256.800, 4.338, 2.1000
1643712258.900, 4.340, 2.1000
1643712300.900, 3.960, 58.8000
1643712359.700, 3.960, 2.1000
1643712361.800, 3.962, 2.1000
1643712363.900, 3.964, 2.1000
1643712366.000, 3.966, 2.1000
1643712368.100, 3.968, 2.1000
1643712370.200, 3.970, 2.1000
1643712372.300, 3.972, 2.1000
1643712374.400, 3.974, 2.1000
1643712376.500, 3.976, 2.1000
1643712378.600, 3.978, 2.1000
1643712380.700, 3.980, 2.1000
1643712382.800, 3.982, 2.1000
1643712384.900, 3.984, 2.1000
1643712387.000, 3.986, 2.1000
1643712389.100, 3.988, 2.1000
1643712391.200, 3.990, 2.1000
1643712393.300, 3.992, 2.1000
1643712395.400, 3.994, 2.1000
1643712397.500, 3.996, 2.1000
1643712399.600, 3.998, 2.1000
1643712401.700, 4.000, 2.1000
1643712403.800, 4.002, 2.1000
1643712405.900, 4.004, 2.1000
1643712408.000, 4.006, 2.1000
1643712410.100, 4.008, 2.1000
1643712412.200, 4.010, 2.1000
1643712414.300, 4.012, 2.1000
1643712416.400, 4.014, 2.1000
1643712418.500, 4.016, 2.1000
1643712420.600, 4.018, 2.1000
1643712422.700, 4.020, 2.1000
1643712424.800, 4.022, 2.1000
1643712426.900, 4.024, 2.1000
1643712429.000, 4.026, 2.1000
1643712431.100, 4.028, 2.1000
1643712433.200, 4.030, 2.1000
1643712435.300, 4.032, 2.1000
1643712437.400, 4.034, 2.1000
1643712439.500, 4.036, 2.1000
1643712441.600, 4.038, 2.1000
1643712443.700, 4.040, 2.1000
1643712445.800, 4.042, 2.1000
1643712447.900, 4.044, 2.1000
1643712450.000, 4.046, 2.1000
1643712452.100, 4.048, 2.1000
1643712454.200, 4.050, 2.1000
1643712456.300, 4.052, 2.1000
1643712458.400, 4.054, 2.1000
1643712460.500, 4.056, 2.1000
1643712462.600, 4.058, 2.1000
1643712464.700, 4.060, 2.1000
1643712466.800, 4.062, 2.1000
1643712468.900, 4.064, 2.1000
1643712471.000, 4.066, 2.1000
1643712473.100, 4.068, 2.1000
1643712475.200, 4.070, 2.1000
1643712477.300, 4.072, 2.1000
1643712479.400, 4.074, 2.1000
1643712481.500, 4.076, 2.1000
1643712483.600, 4.078, 2.1000
1643712485.700, 4.080, 2.1000
1643712487.800, 4.082, 2.1000
1643712489.900, 4.084, 2.1000
1643712492.000, 4.086, 2.1000
1643712494.100, 4.088, 2.1000
1643712496.200, 4.090, 2.1000
1643712498.300, 4.092, 2.1000
1643712500.400, 4.094, 2.1000
1643712502.500, 4.096, 2.1000
1643712504.600, 4.098, 2.1000
1643712506.700, 4.100, 2.1000
1643712508.800, 4.102, 2.1000
1643712510.900, 4.104, 2.1000
1643712513.000, 4.106, 2.1000
1643712515.100, 4.108, 2.1000
1643712517.200, 4.110, 2.1000
1643712519.300, 4.112, 2.1000
1643712521.400, 4.114, 2.1000
1643712523.500, 4.116, 2.1000
1643712525.600, 4.118, 2.1000
1643712527.700, 4.120, 2.1000
1643712529.800, 4.122, 2.1000
1643712531.900, 4.124, 2.1000
1643712534.000, 4.126, 2.1000
1643712536.100, 4.128, 2.1000
1643712538.200, 4.130, 2.1000
1643712540.300, 4.132, 2.1000
1643712542.400, 4.134, 2.1000
1643712544.500, 4.136, 2.1000
1643712546.600, 4.138, 2.1000
1643712548.700, 4.140, 2.1000
1643712550.800, 4.142, 2.1000
1643712552.900, 4.144, 2.1000
1643712555.000, 4.146, 2.1000
1643712557.100, 4.148, 2.1000
1643712559.200, 4.150, 2.1000
1643712561.300, 4.152, 2.1000
1643712563.400, 4.154, 2.1000
1643712565.500, 4.156, 2.1000
1643712567.600, 4.158, 2.1000
1643712569.700, 4.160, 2.1000
1643712571.800, 4.162, 2.1000
1643712573.900, 4.164, 2.1000
1643712576.000, 4.166, 2.1000
1643712578.100, 4.168, 2.1000
1643712580.200, 4.170, 2.1000
1643712582.300, 4.172, 2.1000
1643712584.400, 4.174, 2.1000
1643712586.500, 4.176, 2.1000
1643712588.600, 4.178, 2.1000
1643712590.700, 4.180, 2.1000
1643712592.800, 4.182, 2.1000
1643712594.900, 4.184, 2.1000
1643712597.000, 4.186, 2.1000
1643712599.100, 4.188, 2.1000
1643712601.200, 4.190, 2.1000
1643712603.300, 4.192, 2.1000
1643712605.400, 4.194, 2.1000
1643712607.500, 4.196, 2.1000
1643712609.600, 4.198, 2.1000
1643712611.700, 4.200, 2.1000
1643712613.800, 4.202, 2.1000
1643712615.900, 4.204, 2.1000
1643712618.000, 4.206, 2.1000
1643712620.100, 4.208, 2.1000
1643712622.200, 4.210, 2.1000
1643712624.300, 4.212, 2.1000
1643712626.400, 4.214, 2.1000
1643712628.500, 4.216, 2.1000
1643712630.600, 4.218, 2.1000
1643712632.700, 4.220, 2.1000
1643712634.800, 4.222, 2.1000
1643712636.900, 4.224, 2.1000
1643712639.000, 4.226, 2.1000
1643712641.100, 4.228, 2.1000
1643712643.200, 4.230, 2.1000
1643712645.300, 4.232, 2.1000
1643712647.400, 4.234, 2.1000
1643712649.500, 4.236, 2.1000
1643712651.600, 4.238, 2.1000
1643712653.700, 4.240, 2.1000
1643712655.800, 4.242, 2.1000
1643712657.900, 4.244, 2.1000
1643712660.000, 4.246, 2.1000
1643712662.100, 4.248, 2.1000
1643712664.200, 4.250, 2.1000
1643712666.300, 4.252, 2.1000
1643712668.400, 4.254, 2.1000
1643712670.500, 4.256, 2.1000
1643712672.600, 4.258, 2.1000
1643712674.700, 4.260, 2.1000
1643712676.800, 4.262, 2.1000
1643712678.900, 4.264, 2.1000
1643712681.000, 4.266, 2.1000
1643712683.100, 4.268, 2.1000
1643712685.200, 4.270, 2.1000
1643712687.300, 4.272, 2.1000
1643712689.400, 4.274, 2.1000
1643712691.500, 4.276, 2.1000
1643712693.600, 4.278, 2.1000
1643712695.700, 4.280, 2.1000
1643712697.800, 4.282, 2.1000
1643712699.900, 4.284, 2.1000
1643712702.000, 4.286, 2.1000
1643712704.100, 4.288, 2.1000
1643712706.200, 4.290, 2.1000
1643712708.300, 4.292, 2.1000
1643712710.400, 4.294, 2.1000
1643712712.500, 4.296, 2.1000
1643712714.600, 4.298, 2.1000
1643712716.700, 4.300, 2.1000
1643712718.800, 4.302, 2.1000
1643712720.900, 4.304, 2.1000
1643712723.000, 4.306, 2.1000
1643712725.100, 4.308, 2.1000
1643712727.200, 4.310, 2.1000
1643712729.300, 4.312, 2.1000
1643712731.400, 4.314, 2.1000
1643712733.500, 4.316, 2.1000
1643712735.600, 4.318, 2.1000
1643712737.700, 4.320, 2.1000
1643712739.800, 4.322, 2.1000
1643712741.900, 4.324, 2.1000
1643712744.000, 4.326, 2.1000
1643712746.100, 4.328, 2.1000
1643712748.200, 4.330, 2.1000
1643712750.300, 4.332, 2.1000
1643712752.400, 4.334, 2.1000
1643712754.500, 4.336, 2.1000
1643712756.600, 4.338, 2.1000
1643712758.700, 4.340, 2.1000
1643712760.800, 4.340, 2.1000
1643712762.900, 4.338, 2.1000
1643712765.000, 4.336, 2.1000
1643712767.100, 4.334, 2.1000
1643712769.200, 4.332, 2.1000
1643712771.300, 4.330, 2.1000
1643712773.400, 4.328, 2.1000
1643712775.500, 4.326, 2.1000
1643712777.600, 4.324, 2.1000
1643712779.700, 4.322, 2.1000
1643712781.800, 4.320, 2.1000
1643712783.900, 4.318, 2.1000
1643712786.000, 4.316, 2.1000
1643712788.100, 4.314, 2.1000
1643712790.200, 4.312, 2.1000
1643712792.300, 4.310, 2.1000
1643712794.400, 4.308, 2.1000
1643712796.500, 4.306, 2.1000
1643712798.600, 4.304, 2.1000
1643712800.700, 4.302, 2.1000
1643712802.800, 4.300, 2.1000
1643712804.900, 4.298, 2.1000
1643712807.000, 4.296, 2.1000
1643712809.100, 4.294, 2.1000
1643712811.200, 4.292, 2.1000
1643712813.300, 4.290, 2.1000
1643712815.400, 4.288, 2.1000
1643712817.500, 4.286, 2.1000
1643712819.600, 4.284, 2.1000
1643712821.700, 4.282, 2.1000
1643712823.800, 4.280, 2.1000
1643712825.900, 4.278, 2.1000
1643712828.000, 4.276, 2.1000
1643712830.100, 4.274, 2.1000
1643712832.200, 4.272, 2.1000
1643712834.300, 4.270, 2.1000
1643712836.400, 4.268, 2.1000
1643712838.500, 4.266, 2.1000
1643712840.600, 4.264, 2.1000
1643712842.700, 4.262, 2.1000
1643712844.800, 4.260, 2.1000
1643712846.900, 4.258, 2.1000
1643712849.000, 4.256, 2.1000
1643712851.100, 4.254, 2.1000
1643712853.200, 4.252, 2.1000
1643712855.300, 4.250, 2.1000
1643712857.400, 4.248, 2.1000
1643712859.500, 4.246, 2.1000
1643712861.600, 4.244, 2.1000
1643712863.700, 4.242, 2.1000
1643712865.800, 4.240, 2.1000
1643712867.900, 4.238, 2.1000
1643712870.000, 4.236, 2.1000
1643712872.100, 4.234, 2.1000
1643712874.200, 4.232, 2.1000
1643712876.300, 4.230, 2.1000
1643712878.400, 4.228, 2.1000
1643712880.500, 4.226, 2.1000
1643712882.600, 4.224, 2.1000
1643712884.700, 4.222, 2.1000
1643712886.800, 4.220, 2.1000
1643712888.900, 4.218, 2.1000
1643712891.000, 4.216, 2.1000
1643712893.100, 4.214, 2.1000
1643712895.200, 4.212, 2.1000
1643712897.300, 4.210, 2.1000
1643712899.400, 4.208, 2.1000
1643712901.500, 4.206, 2.1000
1643712903.600, 4.204, 2.1000
1643712905.700, 4.202, 2.1000
1643712907.800, 4.200, 2.1000
1643712909.900, 4.198, 2.1000
1643712912.000, 4.196, 2.1000
1643712914.100, 4.194, 2.1000
1643712916.200, 4.192, 2.1000
1643712918.300, 4.190, 2.1000
1643712920.400, 4.188, 2.1000
1643712922.500, 4.186, 2.1000
1643712924.600, 4.184, 2.1000
1643712926.700, 4.182, 2.1000
1643712928.800, 4.180, 2.1000
1643712930.900, 4.178, 2.1000
1643712933.000, 4.176, 2.1000
1643712935.100, 4.174, 2.1000
1643712937.200, 4.172, 2.1000
1643712939.300, 4.170, 2.1000
1643712941.400, 4.168, 2.1000
1643712943.500, 4.166, 2.1000
1643712945.600, 4.164, 2.1000
1643712947.700, 4.162, 2.1000
1643712949.800, 4.160, 2.1000
1643712951.900, 4.158, 2.1000
1643712954.000, 4.156, 2.1000
1643712956.100, 4.154, 2.1000
1643712958.200, 4.152, 2.1000
1643712960.300, 4.150, 2.1000
1643712962.400, 4.148, 2.1000
1643712964.500, 4.146, 2.1000
1643712966.600, 4.144, 2.1000
1643712968.700, 4.142, 2.1000
1643712970.800, 4.140, 2.1000
1643712972.900, 4.138, 2.1000
1643712975.000, 4.136, 2.1000
1643712977.100, 4.134, 2.1000
1643712979.200, 4.132, 2.1000
1643712981.300, 4.130, 2.1000
1643712983.400, 4.128, 2.1000
1643712985.500, 4.126, 2.1000
1643712987.600, 4.124, 2.1000
1643712989.700, 4.122, 2.1000
1643712991.800, 4.120, 2.1000
1643712993.900, 4.118, 2.1000
1643712996.000, 4.116, 2.1000
1643712998.100, 4.114, 2.1000
1643713000.200, 4.112, 2.1000
1643713002.300, 4.110, 2.1000
1643713004.400, 4.108, 2.1000
1643713006.500, 4.106, 2.1000
1643713008.600, 4.104, 2.1000
1643713010.700, 4.102, 2.1000
1643713012.800, 4.100, 2.1000
1643713014.900, 4.098, 2.1000
1643713017.000, 4.096, 2.1000
1643713019.100, 4.094, 2.1000
1643713021.200, 4.092, 2.1000
1643713023.300, 4.090, 2.1000
1643713025.400, 4.088, 2.1000
1643713027.500, 4.086, 2.1000
1643713029.600, 4.084, 2.1000
1643713031.700, 4.082, 2.1000
1643713033.800, 4.080, 2.1000
1643713035.900, 4.078, 2.1000
1643713038.000, 4.076, 2.1000
1643713040.100, 4.074, 2.1000
1643713042.200, 4.072, 2.1000
1643713044.300, 4.070, 2.1000
1643713046.400, 4.068, 2.1000
1643713048.500, 4.066, 2.1000
1643713050.600, 4.064, 2.1000
1643713052.700, 4.062, 2.1000
1643713054.800, 4.060, 2.1000
1643713056.900, 4.058, 2.1000
1643713059.000, 4.056, 2.1000
1643713061.100, 4.054, 2.1000
1643713063.200, 4.052, 2.1000
1643713065.300, 4.050, 2.1000
1643713067.400, 4.048, 2.1000
1643713069.500, 4.046, 2.1000
1643713071.600, 4.044, 2.1000
1643713073.700, 4.042, 2.1000
1643713075.800, 4.040, 2.1000
1643713077.900, 4.038, 2.1000
1643713080.000, 4.036, 2.1000
1643713082.100, 4.034, 2.1000
1643713084.200, 4.032, 2.1000
1643713086.300, 4.030, 2.1000
1643713088.400, 4.028, 2.1000
1643713090.500, 4.026, 2.1000
1643713092.600, 4.024, 2.1000
1643713094.700, 4.022, 2.1000
1643713096.800, 4.020, 2.1000
1643713098.900, 4.018, 2.1000
1643713101.000, 4.016, 2.1000
1643713103.100, 4.014, 2.1000
1643713105.200, 4.012, 2.1000
1643713107.300, 4.010, 2.1000
1643713109.400, 4.008, 2.1000
1643713111.500, 4.006, 2.1000
1643713113.600, 4.004, 2.1000
1643713115.700, 4.002, 2.1000
1643713117.800, 4.000, 2.1000
1643713119.900, 3.998, 2.1000
1643713122.000, 3.996, 2.1000
1643713124.100, 3.994, 2.1000
1643713126.200, 3.992, 2.1000
1643713128.300, 3.990, 2.1000
1643713130.400, 3.988, 2.1000
1643713132.500, 3.986, 2.1000
1643713134.600, 3.984, 2.1000
1643713136.700, 3.982, 2.1000
1643713138.800, 3.980, 2.1000
1643713140.900, 3.978, 2.1000
1643713143.000, 3.976, 2.1000
1643713145.100, 3.974, 2.1000
1643713147.200, 3.972, 2.1000
1643713149.300, 3.970, 2.1000
1643713151.400, 3.968, 2.1000
1643713153.500, 3.966, 2.1000
1643713155.600, 3.964, 2.1000
1643713157.700, 3.962, 2.1000
1643713159.800, 3.960, 2.1000
